date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:12:14	198884/198884	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:16%20GMT	https://www.eazydiner.com/indore/highball-hotel-best-western-plus-o2-south-tukoganj-666290	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/highball-hotel-best-western-plus-o2-south-tukoganj-666290.html	(from https://www.eazydiner.com/indore)
17:12:15	210184/210184	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:17%20GMT	https://www.eazydiner.com/indore/golden-oven-hotel-best-western-plus-o2-south-tukoganj-667682	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/golden-oven-hotel-best-western-plus-o2-south-tukoganj-667682.html	(from https://www.eazydiner.com/indore)
17:12:15	186940/186940	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:18%20GMT	https://www.eazydiner.com/indore/restaurants/mcdonalds-indore	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/mcdonalds-indore.html	(from https://www.eazydiner.com/indore)
17:12:17	229884/229884	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:19%20GMT	https://www.eazydiner.com/indore/indore-pub-exchange-by-smaaash-rnt-marg-indore-665345	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/indore-pub-exchange-by-smaaash-rnt-marg-indore-665345.html	(from https://www.eazydiner.com/indore)
17:12:18	214266/214266	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:20%20GMT	https://www.eazydiner.com/indore/sassy-house-vijay-nagar-indore-665649	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/sassy-house-vijay-nagar-indore-665649.html	(from https://www.eazydiner.com/indore)
17:12:18	122256/122256	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:21%20GMT	https://www.eazydiner.com/indore/restaurants/new	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/new.html	(from https://www.eazydiner.com/indore)
17:12:20	195485/195485	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:22%20GMT	https://www.eazydiner.com/indore/fabcafe-vijay-nagar-indore-670312	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/fabcafe-vijay-nagar-indore-670312.html	(from https://www.eazydiner.com/indore)
17:12:21	189632/189632	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:23%20GMT	https://www.eazydiner.com/indore/chai-chuski-cafe-sudama-nagar-indore-666594	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/chai-chuski-cafe-sudama-nagar-indore-666594.html	(from https://www.eazydiner.com/indore)
17:12:22	185550/185550	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:24%20GMT	https://www.eazydiner.com/indore/indore-coffee-house-by-mars-annapurna-road-indore-667545	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/indore-coffee-house-by-mars-annapurna-road-indore-667545.html	(from https://www.eazydiner.com/indore)
17:12:23	195310/195310	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:25%20GMT	https://www.eazydiner.com/indore/london-bubble-co-new-palasia-indore-667628	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/london-bubble-co-new-palasia-indore-667628.html	(from https://www.eazydiner.com/indore)
17:12:24	189531/189531	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:26%20GMT	https://www.eazydiner.com/indore/3-sisters-sudama-nagar-indore-667632	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/3-sisters-sudama-nagar-indore-667632.html	(from https://www.eazydiner.com/indore)
17:12:25	182576/182576	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:28%20GMT	https://www.eazydiner.com/indore/restaurants/cuisines	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/cuisines.html	(from https://www.eazydiner.com/indore)
17:12:26	227478/227478	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:28%20GMT	https://www.eazydiner.com/indore/restaurants/north-indian	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/north-indian.html	(from https://www.eazydiner.com/indore)
17:12:27	241126/241126	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:29%20GMT	https://www.eazydiner.com/indore/restaurants/chinese	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/chinese.html	(from https://www.eazydiner.com/indore)
17:12:28	237300/237300	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:30%20GMT	https://www.eazydiner.com/indore/restaurants/south-indian	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/south-indian.html	(from https://www.eazydiner.com/indore)
17:12:28	212434/212434	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:31%20GMT	https://www.eazydiner.com/indore/restaurants/european	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/european.html	(from https://www.eazydiner.com/indore)
17:12:29	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:12:31%20GMT	https://www.eazydiner.com/events/indore	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/indore	(from https://www.eazydiner.com/indore)
17:12:30	253243/253243	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:32%20GMT	https://www.eazydiner.com/indore/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/indore/restaurants/near-me.html	(from https://www.eazydiner.com/indore)
17:12:30	91706/91706	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:33%20GMT	https://www.eazydiner.com/abu-dhabi/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/abu-dhabi/amp.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:32	177980/177980	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:33%20GMT	https://www.eazydiner.com/restaurants?location=abu-dhabi&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurants5101.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:35	157910/157910	---M--	200	added ('OK')	image/jpeg	etag:%225de4f78c-260ea%22	https://static.eazydiner.com/resized/1920X400/home%2Fslider%2Fdesktop%2Fall-india-banner-desktop.jpg	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/static.eazydiner.com/resized/1920X400/home/slider/desktop/all-india-banner-desktop.jpg	(from https://www.eazydiner.com/abu-dhabi)
17:12:35	231159/231159	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:37%20GMT	https://www.eazydiner.com/abu-dhabi/gazebo-khalidiyah-mall-669538	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/abu-dhabi/gazebo-khalidiyah-mall-669538.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:36	208918/208918	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:38%20GMT	https://www.eazydiner.com/abu-dhabi/nalukettu-al-ain-palace-hotel-abu-dhabi-669161	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/abu-dhabi/nalukettu-al-ain-palace-hotel-abu-dhabi-669161.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:37	223443/223443	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:39%20GMT	https://www.eazydiner.com/abu-dhabi/gazebo-dalma-mall-669545	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/abu-dhabi/gazebo-dalma-mall-669545.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:38	225744/225744	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:40%20GMT	https://www.eazydiner.com/abu-dhabi/gazebo-makani-al-shamkha-mall-669555	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/abu-dhabi/gazebo-makani-al-shamkha-mall-669555.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:38	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:12:41%20GMT	https://www.eazydiner.com/events/abu-dhabi	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/abu-dhabi	(from https://www.eazydiner.com/abu-dhabi)
17:12:39	185703/185703	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:41%20GMT	https://www.eazydiner.com/abu-dhabi/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/abu-dhabi/restaurants/near-me.html	(from https://www.eazydiner.com/abu-dhabi)
17:12:40	82769/82769	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:42%20GMT	https://www.eazydiner.com/aizawl/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/aizawl/amp.html	(from https://www.eazydiner.com/aizawl)
17:12:40	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:12:43%20GMT	https://www.eazydiner.com/events/aizawl	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/aizawl	(from https://www.eazydiner.com/aizawl)
17:12:41	160507/160507	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:44%20GMT	https://www.eazydiner.com/aizawl/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/aizawl/restaurants/near-me.html	(from https://www.eazydiner.com/aizawl)
17:12:42	82972/82972	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:44%20GMT	https://www.eazydiner.com/ajman/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/amp.html	(from https://www.eazydiner.com/ajman)
17:12:43	171044/171044	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:45%20GMT	https://www.eazydiner.com/restaurants?location=ajman&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurants3ebe.html	(from https://www.eazydiner.com/ajman)
17:12:44	228624/228624	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:47%20GMT	https://www.eazydiner.com/ajman/gazebo-city-centre-ajman-al-jurf-669526	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/gazebo-city-centre-ajman-al-jurf-669526.html	(from https://www.eazydiner.com/ajman)
17:12:45	202733/202733	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:47%20GMT	https://www.eazydiner.com/ajman/outside-inn-ajman-corniche-ajman-669039	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/outside-inn-ajman-corniche-ajman-669039.html	(from https://www.eazydiner.com/ajman)
17:12:46	222326/222326	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:48%20GMT	https://www.eazydiner.com/ajman/thirsty-horse-sports-bar-ajman-corniche-ajman-669073	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/thirsty-horse-sports-bar-ajman-corniche-ajman-669073.html	(from https://www.eazydiner.com/ajman)
17:12:47	199977/199977	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:49%20GMT	https://www.eazydiner.com/ajman/the-pirates-sports-bar-shisha-lounge-ajman-beach-hotel-ajman-669038	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/the-pirates-sports-bar-shisha-lounge-ajman-beach-hotel-ajman-669038.html	(from https://www.eazydiner.com/ajman)
17:12:48	224288/224288	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:51%20GMT	https://www.eazydiner.com/ajman/gazebo-city-centre-ajman-al-jurf-669524	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/gazebo-city-centre-ajman-al-jurf-669524.html	(from https://www.eazydiner.com/ajman)
17:12:49	212536/212536	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:52%20GMT	https://www.eazydiner.com/dubai/nalukettu-ajman-corniche-ajman-624643	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/nalukettu-ajman-corniche-ajman-624643.html	(from https://www.eazydiner.com/ajman)
17:12:51	217033/217033	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:53%20GMT	https://www.eazydiner.com/dubai/mcgettigans-al-jurf-dubai-668982	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/mcgettigans-al-jurf-dubai-668982.html	(from https://www.eazydiner.com/ajman)
17:12:51	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:12:53%20GMT	https://www.eazydiner.com/events/ajman	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/ajman	(from https://www.eazydiner.com/ajman)
17:12:52	234738/234738	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:54%20GMT	https://www.eazydiner.com/ajman/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajman/restaurants/near-me.html	(from https://www.eazydiner.com/ajman)
17:12:53	86983/86983	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:55%20GMT	https://www.eazydiner.com/ajmer/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajmer/amp.html	(from https://www.eazydiner.com/ajmer)
17:12:53	163142/163142	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:56%20GMT	https://www.eazydiner.com/restaurants?location=ajmer&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurantsf14f.html	(from https://www.eazydiner.com/ajmer)
17:12:55	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:12:58%20GMT	https://www.eazydiner.com/events/ajmer	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/ajmer	(from https://www.eazydiner.com/ajmer)
17:12:56	196011/196011	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:57%20GMT	https://www.eazydiner.com/ajmer/burger-king-ajmer-662188	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajmer/burger-king-ajmer-662188.html	(from https://www.eazydiner.com/ajmer)
17:12:56	166112/166112	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:59%20GMT	https://www.eazydiner.com/ajmer/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/ajmer/restaurants/near-me.html	(from https://www.eazydiner.com/ajmer)
17:12:57	82769/82769	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:12:59%20GMT	https://www.eazydiner.com/al-ain/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/al-ain/amp.html	(from https://www.eazydiner.com/al-ain)
17:12:57	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:13:00%20GMT	https://www.eazydiner.com/events/al-ain	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/al-ain	(from https://www.eazydiner.com/al-ain)
17:12:58	160503/160503	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:01%20GMT	https://www.eazydiner.com/al-ain/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/al-ain/restaurants/near-me.html	(from https://www.eazydiner.com/al-ain)
17:12:59	92246/92246	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:02%20GMT	https://www.eazydiner.com/allahabad/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/allahabad/amp.html	(from https://www.eazydiner.com/allahabad)
17:13:00	163307/163307	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:03%20GMT	https://www.eazydiner.com/restaurants?location=allahabad&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurantseb98.html	(from https://www.eazydiner.com/allahabad)
17:13:01	182851/182851	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:04%20GMT	https://www.eazydiner.com/allahabad/chicago-pizza-allahabad-669848	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/allahabad/chicago-pizza-allahabad-669848.html	(from https://www.eazydiner.com/allahabad)
17:13:02	183507/183507	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:04%20GMT	https://www.eazydiner.com/allahabad/chicago-pizza-allahabad-669837	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/allahabad/chicago-pizza-allahabad-669837.html	(from https://www.eazydiner.com/allahabad)
17:13:03	186494/186494	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:05%20GMT	https://www.eazydiner.com/allahabad/rolls-mania-allahabad-663566	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/allahabad/rolls-mania-allahabad-663566.html	(from https://www.eazydiner.com/allahabad)
17:13:04	195595/195595	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:06%20GMT	https://www.eazydiner.com/allahabad/us-pizza-allahabad-668538	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/allahabad/us-pizza-allahabad-668538.html	(from https://www.eazydiner.com/allahabad)
17:13:04	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:13:07%20GMT	https://www.eazydiner.com/events/allahabad	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/allahabad	(from https://www.eazydiner.com/allahabad)
17:13:05	179088/179088	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:08%20GMT	https://www.eazydiner.com/allahabad/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/allahabad/restaurants/near-me.html	(from https://www.eazydiner.com/allahabad)
17:13:06	85632/85632	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:08%20GMT	https://www.eazydiner.com/alleppey/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/alleppey/amp.html	(from https://www.eazydiner.com/alleppey)
17:13:07	222095/222095	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:09%20GMT	https://www.eazydiner.com/alleppey/citrus-cafe-lemon-tree-vembanad-lake-665440	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/alleppey/citrus-cafe-lemon-tree-vembanad-lake-665440.html	(from https://www.eazydiner.com/alleppey)
17:13:07	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:13:10%20GMT	https://www.eazydiner.com/events/alleppey	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/alleppey	(from https://www.eazydiner.com/alleppey)
17:13:08	166838/166838	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:11%20GMT	https://www.eazydiner.com/alleppey/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/alleppey/restaurants/near-me.html	(from https://www.eazydiner.com/alleppey)
17:13:09	85503/85503	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:11%20GMT	https://www.eazydiner.com/amreli/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amreli/amp.html	(from https://www.eazydiner.com/amreli)
17:13:10	162196/162196	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:12%20GMT	https://www.eazydiner.com/restaurants?location=amreli&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurants1b78.html	(from https://www.eazydiner.com/amreli)
17:13:11	195298/195298	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:13%20GMT	https://www.eazydiner.com/amreli/us-pizza-amreli-668588	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amreli/us-pizza-amreli-668588.html	(from https://www.eazydiner.com/amreli)
17:13:11	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:13:14%20GMT	https://www.eazydiner.com/events/amreli	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/amreli	(from https://www.eazydiner.com/amreli)
17:13:12	165179/165179	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:14%20GMT	https://www.eazydiner.com/amreli/restaurants/near-me	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amreli/restaurants/near-me.html	(from https://www.eazydiner.com/amreli)
17:13:13	88931/88931	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:15%20GMT	https://www.eazydiner.com/amritsar/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/amp.html	(from https://www.eazydiner.com/amritsar)
17:13:13	181297/181297	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:16%20GMT	https://www.eazydiner.com/restaurants?location=amritsar&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurantsce7b.html	(from https://www.eazydiner.com/amritsar)
17:13:15	189037/189037	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:17%20GMT	https://www.eazydiner.com/amritsar/barbeque-nation-amritsar-662381	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/barbeque-nation-amritsar-662381.html	(from https://www.eazydiner.com/amritsar)
17:13:16	197398/197398	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:18%20GMT	https://www.eazydiner.com/amritsar/burger-king-amritsar-662189	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/burger-king-amritsar-662189.html	(from https://www.eazydiner.com/amritsar)
17:13:17	196289/196289	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:19%20GMT	https://www.eazydiner.com/amritsar/burger-king-amritsar-662190	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/burger-king-amritsar-662190.html	(from https://www.eazydiner.com/amritsar)
17:13:18	186347/186347	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:20%20GMT	https://www.eazydiner.com/amritsar/rolls-mania-amritsar-663568	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/rolls-mania-amritsar-663568.html	(from https://www.eazydiner.com/amritsar)
17:13:19	250061/250061	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:21%20GMT	https://www.eazydiner.com/amritsar/citrus-cafe-amritsar-665357	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/citrus-cafe-amritsar-665357.html	(from https://www.eazydiner.com/amritsar)
17:13:20	191026/191026	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:22%20GMT	https://www.eazydiner.com/amritsar/house-of-candy-amritsar-665854	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/house-of-candy-amritsar-665854.html	(from https://www.eazydiner.com/amritsar)
17:13:21	229002/229002	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:13:23%20GMT	https://www.eazydiner.com/amritsar/limelight-amritsar-669052	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/amritsar/limelight-amritsar-669052.html	(from https://www.eazydiner.com/amritsar)
